time,open,high,low,close,EMA
1619582400,54794.16,54992.51,54601.05,54817.01,53914.244683961
1619586000,54790.29,54933.41,54407.85,54581.93,53940.42842184488
1619589600,54601.86,54622.49,53813.23,54151.95,53948.7233856941
1619593200,54115.61,54543.79,54052.8,54260.25,53960.94011566688
1619596800,54257.74,54500,54072.96,54075.76,53965.44285622897
1619600400,54073.49,54399.35,53935.07,54227.96,53975.73764618077
1619604000,54228.17,54468.04,54116.1,54419.99,53993.15930711486
1619607600,54436.64,55075,54436.64,54861.77,54027.222471541725
1619611200,54874.58,55319.84,54776.68,55178.04,54072.35257069695
1619614800,55193.26,55194.29,54632.02,54778.89,54100.0599208657
1619618400,54796.18,54894.84,54470.83,54503.42,54115.87796318469
1619622000,54500.69,54627.12,54130.23,54332.6,54124.37686658921
1619625600,54320.37,54761.46,54248.86,54693.85,54146.70914633081
1619629200,54712.52,54965,54522.98,54834.32,54173.67427784725
1619632800,54853.81,55063.22,54641.03,54925,54203.13803165716
1619636400,54931.53,55420.16,54747.84,55393.59,54249.822422572564
1619640000,55420.18,56427.44,54214.28,54346.39,54253.60938639325
1619643600,54342.16,54874.42,54012.5,54815.3,54275.63646927979
1619647200,54823.33,54823.33,54322.13,54432.32,54281.780921464895
1619650800,54471.43,54872.89,54368.7,54831.52,54303.33931670157
1619654400,54871.95,55190.72,54681.2,54695.36,54318.71267683092
1619658000,54754.61,54762.78,54425.17,54551.02,54327.822767935584
1619661600,54583.87,54750,54325.41,54573.29,54337.44893389889
1619665200,54573.29,54620.93,54094.16,54263,54334.529367863644
1619668800,54248.25,54248.25,53521.05,53578.17,54304.86821618272
1619672400,53542.94,53967.94,53494.68,53909.87,54289.37809005791
1619676000,53910.95,54480.56,53869.46,54376.13,54292.78012574191
1619679600,54351.13,54467.28,54257.25,54446.08,54298.79188551674
1619683200,54465.17,54465.17,53862.36,53926,54284.17259588863
1619686800,53901.13,54736.26,53766.18,54544.09,54294.36543526555
1619690400,54545.35,54692.43,54355.8,54460.46,54300.87894760808
1619694000,54421.44,54538.84,54122.93,54321.47,54301.68643985874
1619697600,54300.09,54510.31,54174.72,54339.46,54303.16775594271
1619701200,54346.73,54387.23,53581.22,53581.22,54274.85607923908
1619704800,53601.48,53895.45,53509.24,53646.59,54250.218193778725
1619708400,53667.89,53904.28,53263.84,53724.57,54229.60453912074
1619712000,53743.94,53793.56,52954.45,52978.5,54180.54161601797
1619715600,52972.44,53177.38,52707.77,52740.99,54124.08861146824
1619719200,52724.13,53000,52476.87,52928.24,54077.192587489095
1619722800,52931.8,53033.09,52805.79,52872.4,54029.945819352266
1619726400,52859.68,53322.03,52328.22,52995.12,53989.364414671785
1619730000,52954.14,53353.23,52826.15,53341,53963.93835919446
1619733600,53358.01,53430.95,53114.35,53379.53,53941.02038432409
1619737200,53417.01,53644.58,53305.04,53557.33,53925.97370258589
1619740800,53557.85,53825.24,53051.59,53328.65,53902.54924366096
1619744400,53391.46,53629.26,53200.55,53398.46,53882.78103802719
1619748000,53402.35,53609.81,53338.5,53536.13,53869.18687967319
1619751600,53510.46,53780.88,53434.66,53684.63,53861.94935498012
1619755200,53699.29,54193.39,53699.29,54119.39,53872.04506654952
1619758800,54128.04,54307.32,53906.78,54268.26,53887.58290707699
1619762400,54277.29,54450.26,54172.58,54435.26,53909.060440132795
1619766000,54419.45,54549.02,54248.34,54340.92,53925.99610914719
1619769600,54357.48,54649.64,54117.22,54541.91,53950.14959506299
1619773200,54558.91,54786.15,54323.56,54323.56,53964.79314035464
1619776800,54308.68,54486.57,54104.03,54170.76,53972.870272105436
1619780400,54174.04,54375.53,54061.98,54229.57,53982.9369281013
1619784000,54215,54710.94,54215,54658.13,54009.4150877836
1619787600,54663.67,55998,54431.38,55969.85,54086.29488826267
1619791200,55996.2,56301.78,55743.64,55942.4,54159.083324017076
1619794800,55971.4,57240.23,55971.4,57184.91,54277.74319366347
1619798400,57186.48,57372.32,56498.31,56714.85,54373.31600959823
1619802000,56709.58,56810.11,56261.16,56542.78,54458.393028829676
1619805600,56541.42,57025.2,56530.14,56857.79,54552.4870276991
1619809200,56859.34,57041.77,56808.35,56982.56,54647.784007005015
1619812800,57031.36,57031.37,56390.27,56767.46,54730.90855574991
1619816400,56768.48,57150.95,56666.66,56987.12,54819.387435916586
1619820000,56986.75,57400.19,56895.41,57114.75,54909.401654115936
1619823600,57129.8,57915.1,57077.34,57707.15,55019.11727552315
1619827200,57698.27,58114.61,57432.88,57810.88,55128.598166679105
1619830800,57805.98,58467.76,57499.99,58427.88,55257.98176798581
1619834400,58437.68,58452.22,57962.42,58104.1,55369.59424767264
1619838000,58114.2,58245,58053.42,58181.58,55479.868198744305
1619841600,58186.46,58238.6,57711.84,58067.14,55581.32983800923
1619845200,58067.14,58424.69,57890.77,58098.37,55680.037295342205
1619848800,58127.7,58227.87,57848.79,57933.01,55768.3891661131
1619852400,57906.41,58023.77,57608.08,57716.16,55844.77233606945
1619856000,57727.38,57928.39,57464.54,57464.54,55908.29263661575
1619859600,57460.87,57848.79,57138.54,57480.96,55969.96586655238
1619863200,57463.43,57642.85,57342.01,57386.54,56025.51779335425
1619866800,57412.68,57825.4,57405.63,57794.89,56094.904938712905
1619870400,57809.6,58042.8,57688.02,57767.72,56160.50552935161
1619874000,57756.51,58000,57539.59,57602.16,56217.040998788805
1619877600,57602.16,57676.75,57236,57410.47,56263.8421360912
