time,open,high,low,close,EMA
1620536400,3897.23,3938.32,3877.06,3918.38,3663.034205476787
1620540000,3918.38,3982.26,3902.5,3961.57,3674.7414915365207
1620543600,3962.01,3983.65,3928.64,3937.76,3685.055942848814
1620547200,3937.62,3966.57,3907.07,3921.49,3694.3278666586643
1620550800,3921.48,3937.54,3874.08,3908.64,3702.732264044599
1620554400,3908.65,3923.36,3855,3915.7,3711.0839399644187
1620558000,3915.7,3928.41,3851.4,3851.98,3716.6092756520884
1620561600,3851.98,3859.69,3726.08,3747.96,3717.8387158225946
1620565200,3747.96,3839.43,3744.43,3833.63,3722.379550496218
1620568800,3833.4,3855.28,3788.28,3836.64,3726.860352437543
1620572400,3836.63,3880.94,3813.82,3878.46,3732.8054366556785
1620576000,3878.76,3970,3878.21,3925.56,3740.3644391397697
1620579600,3925.56,3938.23,3883,3911.79,3747.0870101538962
1620583200,3911.93,3928.74,3880.32,3899.32,3753.056931324332
1620586800,3899.33,3906.79,3841.19,3862.96,3757.3668555861227
1620590400,3862.94,3915,3853.74,3904.99,3763.155998504314
1620594000,3904.41,3941.73,3896.22,3904.87,3768.7134103276744
1620597600,3905,3911.74,3867.32,3885.55,3773.295237373648
1620601200,3885.63,3932.79,3880.9,3923.95,3779.2032672805635
1620604800,3923.95,3932.64,3891.85,3909.44,3784.310590132306
1620608400,3909.44,3949.52,3885.91,3928.23,3789.95448855849
1620612000,3928.23,3979,3928.22,3974.73,3797.2005870463922
1620615600,3974.53,4073.34,3973.92,4054.58,3807.2938973582986
1620619200,4054.57,4095.74,4029.12,4094.29,3818.5486464815026
1620622800,4094.28,4142.85,4070.42,4127.82,3830.676934854777
1620626400,4127.83,4138.06,4092.35,4113.02,3841.7492119192952
1620630000,4113.08,4141,4092.46,4105.85,3852.106105569519
1620633600,4105.9,4165.99,4053.15,4164.83,3864.3697877040477
1620637200,4164.63,4168.71,4089,4104.8,3873.7984234803594
1620640800,4104.8,4117.3,4017.65,4035.88,3880.1545637360314
1620644400,4035.88,4088.43,3979,4066.18,3887.449678883638
1620648000,4066.18,4141,4045.47,4125.7,3896.7928287313384
1620651600,4125.48,4160,4103,4123.04,3905.6652668203055
1620655200,4122.8,4136.39,4037.5,4038.18,3910.861923023431
1620658800,4038.18,4169.53,4025.94,4156.37,3920.489690748002
1620662400,4155.88,4208,4132.01,4133.46,3928.841467581414
1620666000,4133.47,4193,4120,4140.44,3937.1394492448876
1620669600,4140.41,4167.69,4108.54,4131.49,3944.7610394705785
1620673200,4130.98,4155,3968.6,3991.12,3946.579037922713
1620676800,3990.18,3991.28,3650,3903.38,3944.884958004175
1620680400,3903.38,4030,3865.64,4013.66,3947.5820184745994
1620684000,4013.67,4059.67,3974.45,4030.81,3950.8458608873602
1620687600,4030.81,4030.81,3883.99,3945.88,3950.6511212447185
1620691200,3946.63,4030.49,3850,3856.43,3946.956175313553
1620694800,3856.28,3926.93,3805,3901.5,3945.1735802032176
1620698400,3901.5,3920.27,3810,3819.13,3940.2306947050524
1620702000,3819.6,3868,3771.64,3855.52,3936.908706677403
1620705600,3855.53,3919,3832.35,3907.36,3935.7499338665248
1620709200,3907.36,3939.75,3842.22,3877.47,3933.4644462639158
1620712800,3876.91,3962.2,3871,3943.29,3933.849762096703
1620716400,3943.26,3967,3918,3961.68,3934.941143975264
1620720000,3961.68,3972,3901.59,3920.57,3934.377569701724
1620723600,3920.32,4023.35,3918,4013.01,3937.4611944193034
1620727200,4013.69,4084.13,4003,4039.4,3941.4587946381544
1620730800,4039.4,4069.55,3961.42,3971.98,3942.6557046523444
1620734400,3972.16,3980,3905.08,3968.27,3943.660186822841
1620738000,3968.27,3991.57,3893.77,3975.97,3944.9272383199846
1620741600,3975.96,4015,3943.69,3978.85,3946.257542699593
1620745200,3978.86,4035,3962.47,4020.99,3949.188227299609
